precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,windspeed_10m_max,circuit_id,month,driverId,grid,driver_age,constructor,results
0.0,22.8,17.1,19.9,20.6,3,3,852,16,23,213,1
0.0,22.8,17.1,19.9,20.6,3,3,4,8,42,214,1
0.0,22.8,17.1,19.9,20.6,3,3,855,15,24,51,1
0.0,22.8,17.1,19.9,20.6,3,3,854,12,24,210,1
0.0,22.8,17.1,19.9,20.6,3,3,840,19,24,117,1
0.0,22.8,17.1,19.9,20.6,3,3,848,14,27,3,1
0.0,22.8,17.1,19.9,20.6,3,3,817,18,34,1,1
0.0,22.8,17.1,19.9,20.6,3,3,846,13,23,1,1
0.0,22.8,17.1,19.9,20.6,3,3,849,20,28,3,1
0.0,22.8,17.1,19.9,20.6,3,3,807,17,36,117,1
0.0,22.8,17.1,19.9,20.6,3,3,815,4,33,9,0
0.0,22.8,17.1,19.9,20.6,3,3,830,2,26,9,0
0.0,22.8,17.1,19.9,20.6,3,3,842,10,27,213,0
0.0,30.4,19.6,24.9,28.3,77,3,830,4,26,9,1
0.0,30.4,19.6,24.9,28.3,77,3,844,2,26,6,1
0.0,30.4,19.6,24.9,28.3,77,3,832,3,29,6,1
0.0,30.4,19.6,24.9,28.3,77,3,815,1,33,9,1
0.0,30.4,19.6,24.9,28.3,77,3,847,6,25,131,1
0.0,30.4,19.6,24.9,28.3,77,3,839,5,27,214,1
0.0,30.4,19.6,24.9,28.3,77,3,846,11,23,1,1
0.0,30.4,19.6,24.9,28.3,77,3,842,9,27,213,1
0.0,30.4,19.6,24.9,28.3,77,3,825,10,31,210,1
0.0,30.4,19.6,24.9,28.3,77,3,1,15,38,131,1
0.0,30.4,19.6,24.9,28.3,77,3,855,12,24,51,1
0.0,30.4,19.6,24.9,28.3,77,3,807,17,36,117,1
0.0,30.4,19.6,24.9,28.3,77,3,840,13,24,117,1
0.0,30.4,19.6,24.9,28.3,77,3,848,16,27,3,0
0.0,30.4,19.6,24.9,28.3,77,3,822,8,34,51,0
0.0,30.4,19.6,24.9,28.3,77,3,4,7,42,214,0
0.0,30.4,19.6,24.9,28.3,77,3,817,14,34,1,0
0.0,30.4,19.6,24.9,28.3,77,3,849,18,28,3,0
0.0,30.4,19.6,24.9,28.3,77,3,852,19,23,213,0
0.0,30.4,19.6,24.9,28.3,77,3,854,0,24,210,0
0.9,26.4,14.9,19.5,22.3,1,4,844,1,26,6,1
0.9,26.4,14.9,19.5,22.3,1,4,815,3,33,9,1
0.9,26.4,14.9,19.5,22.3,1,4,847,6,25,131,1
0.9,26.4,14.9,19.5,22.3,1,4,1,5,38,131,1
0.9,26.4,14.9,19.5,22.3,1,4,846,4,23,1,1
0.9,26.4,14.9,19.5,22.3,1,4,817,7,34,1,1
0.9,26.4,14.9,19.5,22.3,1,4,839,8,27,214,1
0.9,26.4,14.9,19.5,22.3,1,4,822,12,34,51,1
0.9,26.4,14.9,19.5,22.3,1,4,842,11,27,213,1
0.9,26.4,14.9,19.5,22.3,1,4,848,20,27,3,1
0.9,26.4,14.9,19.5,22.3,1,4,855,14,24,51,1
0.9,26.4,14.9,19.5,22.3,1,4,840,19,24,117,1
0.9,26.4,14.9,19.5,22.3,1,4,854,15,24,210,1
0.9,26.4,14.9,19.5,22.3,1,4,825,16,31,210,1
0.9,26.4,14.9,19.5,22.3,1,4,852,13,23,213,1
0.9,26.4,14.9,19.5,22.3,1,4,849,18,28,3,1
0.9,26.4,14.9,19.5,22.3,1,4,4,10,42,214,1
0.9,26.4,14.9,19.5,22.3,1,4,830,2,26,9,0
0.9,26.4,14.9,19.5,22.3,1,4,20,17,36,117,0
0.9,26.4,14.9,19.5,22.3,1,4,832,9,29,6,0
2.4,16.5,10.1,12.9,18.0,21,4,830,1,26,9,1
2.4,16.5,10.1,12.9,18.0,21,4,815,3,33,9,1
2.4,16.5,10.1,12.9,18.0,21,4,846,5,23,1,1
2.4,16.5,10.1,12.9,18.0,21,4,847,11,25,131,1
2.4,16.5,10.1,12.9,18.0,21,4,822,7,34,51,1
2.4,16.5,10.1,12.9,18.0,21,4,844,2,26,6,1
2.4,16.5,10.1,12.9,18.0,21,4,852,12,23,213,1
2.4,16.5,10.1,12.9,18.0,21,4,20,13,36,117,1
2.4,16.5,10.1,12.9,18.0,21,4,825,8,31,210,1
2.4,16.5,10.1,12.9,18.0,21,4,840,15,24,117,1
2.4,16.5,10.1,12.9,18.0,21,4,848,18,27,3,1
2.4,16.5,10.1,12.9,18.0,21,4,842,17,27,213,1
2.4,16.5,10.1,12.9,18.0,21,4,1,14,38,131,1
2.4,16.5,10.1,12.9,18.0,21,4,839,16,27,214,1
2.4,16.5,10.1,12.9,18.0,21,4,855,0,24,51,1
2.4,16.5,10.1,12.9,18.0,21,4,849,19,28,3,1
2.4,16.5,10.1,12.9,18.0,21,4,854,10,24,210,1
2.4,16.5,10.1,12.9,18.0,21,4,817,6,34,1,1
2.4,16.5,10.1,12.9,18.0,21,4,4,9,42,214,0
2.4,16.5,10.1,12.9,18.0,21,4,832,4,29,6,0
2.7,30.3,23.3,26.0,16.6,79,5,830,3,26,9,1
2.7,30.3,23.3,26.0,16.6,79,5,844,1,26,6,1
2.7,30.3,23.3,26.0,16.6,79,5,832,2,29,6,1
2.7,30.3,23.3,26.0,16.6,79,5,815,4,33,9,1
2.7,30.3,23.3,26.0,16.6,79,5,847,12,25,131,1
2.7,30.3,23.3,26.0,16.6,79,5,1,6,38,131,1
2.7,30.3,23.3,26.0,16.6,79,5,822,5,34,51,1
2.7,30.3,23.3,26.0,16.6,79,5,839,20,27,214,1
2.7,30.3,23.3,26.0,16.6,79,5,848,18,27,3,1
2.7,30.3,23.3,26.0,16.6,79,5,840,0,24,117,1
2.7,30.3,23.3,26.0,16.6,79,5,4,11,42,214,1
2.7,30.3,23.3,26.0,16.6,79,5,852,9,23,213,1
2.7,30.3,23.3,26.0,16.6,79,5,817,14,34,1,1
2.7,30.3,23.3,26.0,16.6,79,5,849,19,28,3,1
2.7,30.3,23.3,26.0,16.6,79,5,854,15,24,210,1
2.7,30.3,23.3,26.0,16.6,79,5,825,16,31,210,0
2.7,30.3,23.3,26.0,16.6,79,5,20,0,36,117,0
2.7,30.3,23.3,26.0,16.6,79,5,842,7,27,213,0
2.7,30.3,23.3,26.0,16.6,79,5,846,8,23,1,0
2.7,30.3,23.3,26.0,16.6,79,5,855,17,24,51,0
0.0,30.8,17.1,24.5,21.4,4,5,830,2,26,9,1
0.0,30.8,17.1,24.5,21.4,4,5,815,5,33,9,1
0.0,30.8,17.1,24.5,21.4,4,5,847,4,25,131,1
0.0,30.8,17.1,24.5,21.4,4,5,832,3,29,6,1
0.0,30.8,17.1,24.5,21.4,4,5,1,6,38,131,1
0.0,30.8,17.1,24.5,21.4,4,5,822,7,34,51,1
0.0,30.8,17.1,24.5,21.4,4,5,839,12,27,214,1
0.0,30.8,17.1,24.5,21.4,4,5,846,11,23,1,1
0.0,30.8,17.1,24.5,21.4,4,5,4,20,42,214,1
0.0,30.8,17.1,24.5,21.4,4,5,852,13,23,213,1
0.0,30.8,17.1,24.5,21.4,4,5,20,16,36,117,1
0.0,30.8,17.1,24.5,21.4,4,5,817,9,34,1,1
0.0,30.8,17.1,24.5,21.4,4,5,842,14,27,213,1
0.0,30.8,17.1,24.5,21.4,4,5,854,10,24,210,1
0.0,30.8,17.1,24.5,21.4,4,5,840,17,24,117,1
0.0,30.8,17.1,24.5,21.4,4,5,849,19,28,3,1
0.0,30.8,17.1,24.5,21.4,4,5,825,8,31,210,1
0.0,30.8,17.1,24.5,21.4,4,5,848,18,27,3,1
0.0,30.8,17.1,24.5,21.4,4,5,855,15,24,51,0
0.0,30.8,17.1,24.5,21.4,4,5,844,1,26,6,0
5.8,22.1,17.7,20.1,10.3,6,5,815,3,33,9,1
5.8,22.1,17.7,20.1,10.3,6,5,832,2,29,6,1
5.8,22.1,17.7,20.1,10.3,6,5,830,4,26,9,1
5.8,22.1,17.7,20.1,10.3,6,5,844,1,26,6,1
5.8,22.1,17.7,20.1,10.3,6,5,847,6,25,131,1
5.8,22.1,17.7,20.1,10.3,6,5,846,5,23,1,1
5.8,22.1,17.7,20.1,10.3,6,5,4,7,42,214,1
5.8,22.1,17.7,20.1,10.3,6,5,1,8,38,131,1
5.8,22.1,17.7,20.1,10.3,6,5,822,12,34,51,1
5.8,22.1,17.7,20.1,10.3,6,5,20,9,36,117,1
5.8,22.1,17.7,20.1,10.3,6,5,842,17,27,213,1
5.8,22.1,17.7,20.1,10.3,6,5,839,10,27,214,1
5.8,22.1,17.7,20.1,10.3,6,5,817,14,34,1,1
5.8,22.1,17.7,20.1,10.3,6,5,840,18,24,117,1
5.8,22.1,17.7,20.1,10.3,6,5,849,19,28,3,1
5.8,22.1,17.7,20.1,10.3,6,5,855,20,24,51,1
5.8,22.1,17.7,20.1,10.3,6,5,852,11,23,213,1
5.8,22.1,17.7,20.1,10.3,6,5,848,16,27,3,0
5.8,22.1,17.7,20.1,10.3,6,5,854,15,24,210,0
5.8,22.1,17.7,20.1,10.3,6,5,825,13,31,210,0
0.0,27.9,21.9,25.2,22.1,73,6,830,3,26,9,1
0.0,27.9,21.9,25.2,22.1,73,6,815,2,33,9,1
0.0,27.9,21.9,25.2,22.1,73,6,847,5,25,131,1
0.0,27.9,21.9,25.2,22.1,73,6,1,7,38,131,1
0.0,27.9,21.9,25.2,22.1,73,6,842,6,27,213,1
0.0,27.9,21.9,25.2,22.1,73,6,20,9,36,117,1
0.0,27.9,21.9,25.2,22.1,73,6,4,10,42,214,1
0.0,27.9,21.9,25.2,22.1,73,6,817,12,34,1,1
0.0,27.9,21.9,25.2,22.1,73,6,846,11,23,1,1
0.0,27.9,21.9,25.2,22.1,73,6,839,13,27,214,1
0.0,27.9,21.9,25.2,22.1,73,6,822,15,34,51,1
0.0,27.9,21.9,25.2,22.1,73,6,848,17,27,3,1
0.0,27.9,21.9,25.2,22.1,73,6,852,8,23,213,1
0.0,27.9,21.9,25.2,22.1,73,6,854,20,24,210,1
0.0,27.9,21.9,25.2,22.1,73,6,849,18,28,3,1
0.0,27.9,21.9,25.2,22.1,73,6,840,19,24,117,0
0.0,27.9,21.9,25.2,22.1,73,6,825,16,31,210,0
0.0,27.9,21.9,25.2,22.1,73,6,855,14,24,51,0
0.0,27.9,21.9,25.2,22.1,73,6,844,1,26,6,0
0.0,27.9,21.9,25.2,22.1,73,6,832,4,29,6,0
0.0,21.3,11.4,16.2,24.2,7,6,830,1,26,9,1
0.0,21.3,11.4,16.2,24.2,7,6,832,3,29,6,1
0.0,21.3,11.4,16.2,24.2,7,6,1,4,38,131,1
0.0,21.3,11.4,16.2,24.2,7,6,847,8,25,131,1
0.0,21.3,11.4,16.2,24.2,7,6,844,19,26,6,1
0.0,21.3,11.4,16.2,24.2,7,6,839,7,27,214,1
0.0,21.3,11.4,16.2,24.2,7,6,822,11,34,51,1
0.0,21.3,11.4,16.2,24.2,7,6,855,10,24,51,1
0.0,21.3,11.4,16.2,24.2,7,6,4,2,42,214,1
0.0,21.3,11.4,16.2,24.2,7,6,840,17,24,117,1
0.0,21.3,11.4,16.2,24.2,7,6,817,9,34,1,1
0.0,21.3,11.4,16.2,24.2,7,6,20,16,36,117,1
0.0,21.3,11.4,16.2,24.2,7,6,848,12,27,3,1
0.0,21.3,11.4,16.2,24.2,7,6,842,15,27,213,1
0.0,21.3,11.4,16.2,24.2,7,6,846,14,23,1,1
0.0,21.3,11.4,16.2,24.2,7,6,849,18,28,3,1
0.0,21.3,11.4,16.2,24.2,7,6,825,5,31,210,1
0.0,21.3,11.4,16.2,24.2,7,6,852,20,23,213,0
0.0,21.3,11.4,16.2,24.2,7,6,854,6,24,210,0
0.0,21.3,11.4,16.2,24.2,7,6,815,13,33,9,0
0.2,18.8,9.1,14.9,15.0,9,7,832,1,29,6,1
0.2,18.8,9.1,14.9,15.0,9,7,815,4,33,9,1
0.2,18.8,9.1,14.9,15.0,9,7,1,5,38,131,1
0.2,18.8,9.1,14.9,15.0,9,7,844,3,26,6,1
0.2,18.8,9.1,14.9,15.0,9,7,4,7,42,214,1
0.2,18.8,9.1,14.9,15.0,9,7,846,6,23,1,1
0.2,18.8,9.1,14.9,15.0,9,7,830,2,26,9,1
0.2,18.8,9.1,14.9,15.0,9,7,854,19,24,210,1
0.2,18.8,9.1,14.9,15.0,9,7,20,18,36,117,1
0.2,18.8,9.1,14.9,15.0,9,7,825,17,31,210,1
0.2,18.8,9.1,14.9,15.0,9,7,840,20,24,117,1
0.2,18.8,9.1,14.9,15.0,9,7,849,10,28,3,1
0.2,18.8,9.1,14.9,15.0,9,7,817,14,34,1,1
0.2,18.8,9.1,14.9,15.0,9,7,852,13,23,213,1
0.2,18.8,9.1,14.9,15.0,9,7,839,15,27,214,0
0.2,18.8,9.1,14.9,15.0,9,7,842,11,27,213,0
0.2,18.8,9.1,14.9,15.0,9,7,822,12,34,51,0
0.2,18.8,9.1,14.9,15.0,9,7,847,8,25,131,0
0.2,18.8,9.1,14.9,15.0,9,7,855,9,24,51,0
0.2,18.8,9.1,14.9,15.0,9,7,848,16,27,3,0
2.5,19.5,12.4,15.8,12.7,70,7,844,2,26,6,1
2.5,19.5,12.4,15.8,12.7,70,7,830,1,26,9,1
2.5,19.5,12.4,15.8,12.7,70,7,1,8,38,131,1
2.5,19.5,12.4,15.8,12.7,70,7,847,4,25,131,1
2.5,19.5,12.4,15.8,12.7,70,7,839,6,27,214,1
2.5,19.5,12.4,15.8,12.7,70,7,854,9,24,210,1
2.5,19.5,12.4,15.8,12.7,70,7,846,10,23,1,1
2.5,19.5,12.4,15.8,12.7,70,7,825,7,31,210,1
2.5,19.5,12.4,15.8,12.7,70,7,817,11,34,1,1
2.5,19.5,12.4,15.8,12.7,70,7,4,19,42,214,1
2.5,19.5,12.4,15.8,12.7,70,7,822,0,34,51,1
2.5,19.5,12.4,15.8,12.7,70,7,848,15,27,3,1
2.5,19.5,12.4,15.8,12.7,70,7,840,12,24,117,1
2.5,19.5,12.4,15.8,12.7,70,7,855,13,24,51,1
2.5,19.5,12.4,15.8,12.7,70,7,842,14,27,213,1
2.5,19.5,12.4,15.8,12.7,70,7,852,16,23,213,1
2.5,19.5,12.4,15.8,12.7,70,7,20,18,36,117,1
2.5,19.5,12.4,15.8,12.7,70,7,832,3,29,6,0
2.5,19.5,12.4,15.8,12.7,70,7,849,17,28,3,0
2.5,19.5,12.4,15.8,12.7,70,7,815,5,33,9,0
0.0,31.1,22.4,26.5,13.1,34,7,830,2,26,9,1
0.0,31.1,22.4,26.5,13.1,34,7,1,4,38,131,1
0.0,31.1,22.4,26.5,13.1,34,7,847,6,25,131,1
0.0,31.1,22.4,26.5,13.1,34,7,815,3,33,9,1
0.0,31.1,22.4,26.5,13.1,34,7,832,19,29,6,1
0.0,31.1,22.4,26.5,13.1,34,7,4,7,42,214,1
0.0,31.1,22.4,26.5,13.1,34,7,846,5,23,1,1
0.0,31.1,22.4,26.5,13.1,34,7,839,10,27,214,1
0.0,31.1,22.4,26.5,13.1,34,7,817,9,34,1,1
0.0,31.1,22.4,26.5,13.1,34,7,840,15,24,117,1
0.0,31.1,22.4,26.5,13.1,34,7,20,12,36,117,1
0.0,31.1,22.4,26.5,13.1,34,7,842,14,27,213,1
0.0,31.1,22.4,26.5,13.1,34,7,848,13,27,3,1
0.0,31.1,22.4,26.5,13.1,34,7,822,11,34,51,1
0.0,31.1,22.4,26.5,13.1,34,7,854,17,24,210,1
0.0,31.1,22.4,26.5,13.1,34,7,855,16,24,51,1
0.0,31.1,22.4,26.5,13.1,34,7,849,18,28,3,0
0.0,31.1,22.4,26.5,13.1,34,7,825,20,31,210,0
0.0,31.1,22.4,26.5,13.1,34,7,844,1,26,6,0
0.0,31.1,22.4,26.5,13.1,34,7,852,8,23,213,0
4.1,18.5,14.5,17.0,29.8,11,7,830,10,26,9,1
4.1,18.5,14.5,17.0,29.8,11,7,1,7,38,131,1
4.1,18.5,14.5,17.0,29.8,11,7,847,1,25,131,1
4.1,18.5,14.5,17.0,29.8,11,7,832,2,29,6,1
4.1,18.5,14.5,17.0,29.8,11,7,815,11,33,9,1
4.1,18.5,14.5,17.0,29.8,11,7,844,3,26,6,1
4.1,18.5,14.5,17.0,29.8,11,7,846,4,23,1,1
4.1,18.5,14.5,17.0,29.8,11,7,4,6,42,214,1
4.1,18.5,14.5,17.0,29.8,11,7,839,5,27,214,1
4.1,18.5,14.5,17.0,29.8,11,7,20,18,36,117,1
4.1,18.5,14.5,17.0,29.8,11,7,840,14,24,117,1
4.1,18.5,14.5,17.0,29.8,11,7,842,0,27,213,1
4.1,18.5,14.5,17.0,29.8,11,7,855,12,24,51,1
4.1,18.5,14.5,17.0,29.8,11,7,854,15,24,210,1
4.1,18.5,14.5,17.0,29.8,11,7,817,9,34,1,1
4.1,18.5,14.5,17.0,29.8,11,7,825,13,31,210,1
4.1,18.5,14.5,17.0,29.8,11,7,848,17,27,3,1
4.1,18.5,14.5,17.0,29.8,11,7,849,19,28,3,1
4.1,18.5,14.5,17.0,29.8,11,7,852,16,23,213,1
4.1,18.5,14.5,17.0,29.8,11,7,822,8,34,51,0
0.0,20.7,13.9,16.7,15.8,13,8,830,14,26,9,1
0.0,20.7,13.9,16.7,15.8,13,8,815,2,33,9,1
0.0,20.7,13.9,16.7,15.8,13,8,832,1,29,6,1
0.0,20.7,13.9,16.7,15.8,13,8,847,5,25,131,1
0.0,20.7,13.9,16.7,15.8,13,8,4,3,42,214,1
0.0,20.7,13.9,16.7,15.8,13,8,844,15,26,6,1
0.0,20.7,13.9,16.7,15.8,13,8,839,16,27,214,1
0.0,20.7,13.9,16.7,15.8,13,8,20,10,36,117,1
0.0,20.7,13.9,16.7,15.8,13,8,842,0,27,213,1
0.0,20.7,13.9,16.7,15.8,13,8,848,6,27,3,1
0.0,20.7,13.9,16.7,15.8,13,8,840,9,24,117,1
0.0,20.7,13.9,16.7,15.8,13,8,846,17,23,1,1
0.0,20.7,13.9,16.7,15.8,13,8,852,0,23,213,1
0.0,20.7,13.9,16.7,15.8,13,8,855,18,24,51,1
0.0,20.7,13.9,16.7,15.8,13,8,817,7,34,1,1
0.0,20.7,13.9,16.7,15.8,13,8,825,12,31,210,1
0.0,20.7,13.9,16.7,15.8,13,8,854,19,24,210,1
0.0,20.7,13.9,16.7,15.8,13,8,849,11,28,3,1
0.0,20.7,13.9,16.7,15.8,13,8,822,13,34,51,0
0.0,20.7,13.9,16.7,15.8,13,8,1,4,38,131,0
0.0,24.1,16.2,20.0,12.8,39,9,830,1,26,9,1
0.0,24.1,16.2,20.0,12.8,39,9,847,6,25,131,1
0.0,24.1,16.2,20.0,12.8,39,9,844,2,26,6,1
0.0,24.1,16.2,20.0,12.8,39,9,1,4,38,131,1
0.0,24.1,16.2,20.0,12.8,39,9,815,5,33,9,1
0.0,24.1,16.2,20.0,12.8,39,9,4,13,42,214,1
0.0,24.1,16.2,20.0,12.8,39,9,846,7,23,1,1
0.0,24.1,16.2,20.0,12.8,39,9,832,3,29,6,1
0.0,24.1,16.2,20.0,12.8,39,9,839,12,27,214,1
0.0,24.1,16.2,20.0,12.8,39,9,840,10,24,117,1
0.0,24.1,16.2,20.0,12.8,39,9,842,11,27,213,1
0.0,24.1,16.2,20.0,12.8,39,9,848,15,27,3,1
0.0,24.1,16.2,20.0,12.8,39,9,854,8,24,210,1
0.0,24.1,16.2,20.0,12.8,39,9,20,19,36,117,1
0.0,24.1,16.2,20.0,12.8,39,9,825,18,31,210,1
0.0,24.1,16.2,20.0,12.8,39,9,855,14,24,51,1
0.0,24.1,16.2,20.0,12.8,39,9,817,17,34,1,1
0.0,24.1,16.2,20.0,12.8,39,9,849,20,28,3,1
0.0,24.1,16.2,20.0,12.8,39,9,822,16,34,51,0
0.0,24.1,16.2,20.0,12.8,39,9,852,9,23,213,0
0.0,24.9,13.5,19.2,7.4,14,9,830,7,26,9,1
0.0,24.9,13.5,19.2,7.4,14,9,844,1,26,6,1
0.0,24.9,13.5,19.2,7.4,14,9,847,2,25,131,1
0.0,24.9,13.5,19.2,7.4,14,9,832,18,29,6,1
0.0,24.9,13.5,19.2,7.4,14,9,1,19,38,131,1
0.0,24.9,13.5,19.2,7.4,14,9,815,13,33,9,1
0.0,24.9,13.5,19.2,7.4,14,9,846,3,23,1,1
0.0,24.9,13.5,19.2,7.4,14,9,842,5,27,213,1
0.0,24.9,13.5,19.2,7.4,14,9,856,8,28,3,1
0.0,24.9,13.5,19.2,7.4,14,9,855,9,24,51,1
0.0,24.9,13.5,19.2,7.4,14,9,839,14,27,214,1
0.0,24.9,13.5,19.2,7.4,14,9,854,17,24,210,1
0.0,24.9,13.5,19.2,7.4,14,9,822,15,34,51,1
0.0,24.9,13.5,19.2,7.4,14,9,852,20,23,213,1
0.0,24.9,13.5,19.2,7.4,14,9,849,10,28,3,1
0.0,24.9,13.5,19.2,7.4,14,9,825,16,31,210,1
0.0,24.9,13.5,19.2,7.4,14,9,817,4,34,1,0
0.0,24.9,13.5,19.2,7.4,14,9,840,12,24,117,0
0.0,24.9,13.5,19.2,7.4,14,9,4,6,42,214,0
0.0,24.9,13.5,19.2,7.4,14,9,20,11,36,117,0
6.2,28.0,25.0,26.6,8.6,15,10,815,2,33,9,1
6.2,28.0,25.0,26.6,8.6,15,10,844,1,26,6,1
6.2,28.0,25.0,26.6,8.6,15,10,832,4,29,6,1
6.2,28.0,25.0,26.6,8.6,15,10,846,6,23,1,1
6.2,28.0,25.0,26.6,8.6,15,10,817,16,34,1,1
6.2,28.0,25.0,26.6,8.6,15,10,840,11,24,117,1
6.2,28.0,25.0,26.6,8.6,15,10,830,8,26,9,1
6.2,28.0,25.0,26.6,8.6,15,10,20,13,36,117,1
6.2,28.0,25.0,26.6,8.6,15,10,1,3,38,131,1
6.2,28.0,25.0,26.6,8.6,15,10,842,7,27,213,1
6.2,28.0,25.0,26.6,8.6,15,10,822,15,34,51,1
6.2,28.0,25.0,26.6,8.6,15,10,825,9,31,210,1
6.2,28.0,25.0,26.6,8.6,15,10,854,12,24,210,1
6.2,28.0,25.0,26.6,8.6,15,10,847,0,25,131,1
6.2,28.0,25.0,26.6,8.6,15,10,852,10,23,213,0
6.2,28.0,25.0,26.6,8.6,15,10,839,17,27,214,0
6.2,28.0,25.0,26.6,8.6,15,10,848,18,27,3,0
6.2,28.0,25.0,26.6,8.6,15,10,4,5,42,214,0
6.2,28.0,25.0,26.6,8.6,15,10,849,19,28,3,0
6.2,28.0,25.0,26.6,8.6,15,10,855,14,24,51,0
18.5,23.0,15.7,18.2,20.5,22,10,830,1,26,9,1
18.5,23.0,15.7,18.2,20.5,22,10,815,4,33,9,1
18.5,23.0,15.7,18.2,20.5,22,10,844,2,26,6,1
18.5,23.0,15.7,18.2,20.5,22,10,839,5,27,214,1
18.5,23.0,15.7,18.2,20.5,22,10,1,6,38,131,1
18.5,23.0,15.7,18.2,20.5,22,10,20,9,36,117,1
18.5,23.0,15.7,18.2,20.5,22,10,4,7,42,214,1
18.5,23.0,15.7,18.2,20.5,22,10,847,8,25,131,1
18.5,23.0,15.7,18.2,20.5,22,10,849,20,28,3,1
18.5,23.0,15.7,18.2,20.5,22,10,846,10,23,1,1
18.5,23.0,15.7,18.2,20.5,22,10,817,11,34,1,1
18.5,23.0,15.7,18.2,20.5,22,10,840,19,24,117,1
18.5,23.0,15.7,18.2,20.5,22,10,852,13,23,213,1
18.5,23.0,15.7,18.2,20.5,22,10,825,18,31,210,1
18.5,23.0,15.7,18.2,20.5,22,10,822,12,34,51,1
18.5,23.0,15.7,18.2,20.5,22,10,855,14,24,51,1
18.5,23.0,15.7,18.2,20.5,22,10,854,15,24,210,1
18.5,23.0,15.7,18.2,20.5,22,10,842,17,27,213,1
18.5,23.0,15.7,18.2,20.5,22,10,832,3,29,6,0
18.5,23.0,15.7,18.2,20.5,22,10,848,16,27,3,0
0.0,30.4,20.0,24.4,28.6,69,10,830,2,26,9,1
0.0,30.4,20.0,24.4,28.6,69,10,1,3,38,131,1
0.0,30.4,20.0,24.4,28.6,69,10,844,12,26,6,1
0.0,30.4,20.0,24.4,28.6,69,10,815,9,33,9,1
0.0,30.4,20.0,24.4,28.6,69,10,847,4,25,131,1
0.0,30.4,20.0,24.4,28.6,69,10,846,6,23,1,1
0.0,30.4,20.0,24.4,28.6,69,10,4,14,42,214,1
0.0,30.4,20.0,24.4,28.6,69,10,20,10,36,117,1
0.0,30.4,20.0,24.4,28.6,69,10,825,13,31,210,1
0.0,30.4,20.0,24.4,28.6,69,10,852,19,23,213,1
0.0,30.4,20.0,24.4,28.6,69,10,839,0,27,214,1
0.0,30.4,20.0,24.4,28.6,69,10,855,18,24,51,1
0.0,30.4,20.0,24.4,28.6,69,10,848,8,27,3,1
0.0,30.4,20.0,24.4,28.6,69,10,842,11,27,213,1
0.0,30.4,20.0,24.4,28.6,69,10,854,16,24,210,1
0.0,30.4,20.0,24.4,28.6,69,10,817,15,34,1,1
0.0,30.4,20.0,24.4,28.6,69,10,849,17,28,3,1
0.0,30.4,20.0,24.4,28.6,69,10,840,5,24,117,0
0.0,30.4,20.0,24.4,28.6,69,10,822,7,34,51,0
0.0,30.4,20.0,24.4,28.6,69,10,832,1,29,6,0
0.0,22.1,11.6,16.1,12.1,32,10,830,1,26,9,1
0.0,22.1,11.6,16.1,12.1,32,10,1,3,38,131,1
0.0,22.1,11.6,16.1,12.1,32,10,815,4,33,9,1
0.0,22.1,11.6,16.1,12.1,32,10,847,2,25,131,1
0.0,22.1,11.6,16.1,12.1,32,10,832,5,29,6,1
0.0,22.1,11.6,16.1,12.1,32,10,844,7,26,6,1
0.0,22.1,11.6,16.1,12.1,32,10,817,11,34,1,1
0.0,22.1,11.6,16.1,12.1,32,10,839,10,27,214,1
0.0,22.1,11.6,16.1,12.1,32,10,846,8,23,1,1
0.0,22.1,11.6,16.1,12.1,32,10,822,6,34,51,1
0.0,22.1,11.6,16.1,12.1,32,10,842,14,27,213,1
0.0,22.1,11.6,16.1,12.1,32,10,848,17,27,3,1
0.0,22.1,11.6,16.1,12.1,32,10,855,12,24,51,1
0.0,22.1,11.6,16.1,12.1,32,10,20,16,36,117,1
0.0,22.1,11.6,16.1,12.1,32,10,840,20,24,117,1
0.0,22.1,11.6,16.1,12.1,32,10,854,15,24,210,1
0.0,22.1,11.6,16.1,12.1,32,10,825,19,31,210,1
0.0,22.1,11.6,16.1,12.1,32,10,849,18,28,3,1
0.0,22.1,11.6,16.1,12.1,32,10,4,9,42,214,0
0.0,22.1,11.6,16.1,12.1,32,10,852,13,23,213,0
1.2,25.8,16.8,20.8,13.0,18,11,847,1,25,131,1
1.2,25.8,16.8,20.8,13.0,18,11,1,2,38,131,1
1.2,25.8,16.8,20.8,13.0,18,11,832,7,29,6,1
1.2,25.8,16.8,20.8,13.0,18,11,844,5,26,6,1
1.2,25.8,16.8,20.8,13.0,18,11,4,17,42,214,1
1.2,25.8,16.8,20.8,13.0,18,11,830,3,26,9,1
1.2,25.8,16.8,20.8,13.0,18,11,815,4,33,9,1
1.2,25.8,16.8,20.8,13.0,18,11,839,16,27,214,1
1.2,25.8,16.8,20.8,13.0,18,11,822,14,34,51,1
1.2,25.8,16.8,20.8,13.0,18,11,840,15,24,117,1
1.2,25.8,16.8,20.8,13.0,18,11,20,9,36,117,1
1.2,25.8,16.8,20.8,13.0,18,11,855,13,24,51,1
1.2,25.8,16.8,20.8,13.0,18,11,854,12,24,210,1
1.2,25.8,16.8,20.8,13.0,18,11,842,10,27,213,1
1.2,25.8,16.8,20.8,13.0,18,11,848,19,27,3,1
1.2,25.8,16.8,20.8,13.0,18,11,849,18,28,3,1
